Drama Name,Overall Drama Rating (Out of 10),Actors,Viewship Rate,Genre,Director,Writer,Year,Number of Episodes,Network,Network Type
Extraordinary You,7.9, Rowoon,3.2, Romance,Kim Sang-hyeop,In Ji-hye,2019,32,MBC,Broadcast
Extraordinary You,7.9, Rowoon,3.2, Romance,Kim Sang-hyeop, Song Ha-young,2019,32,MBC,Broadcast
Extraordinary You,7.9, Rowoon,3.2, Comedy,Kim Sang-hyeop,In Ji-hye,2019,32,MBC,Broadcast
Extraordinary You,7.9, Rowoon,3.2, Comedy,Kim Sang-hyeop, Song Ha-young,2019,32,MBC,Broadcast
Extraordinary You,7.9, Lee Jae-wook,3.2,Fantasy,Kim Sang-hyeop,In Ji-hye,2019,32,MBC,Broadcast
Extraordinary You,7.9, Lee Jae-wook,3.2,Fantasy,Kim Sang-hyeop, Song Ha-young,2019,32,MBC,Broadcast
Extraordinary You,7.9, Lee Jae-wook,3.2, Romance,Kim Sang-hyeop,In Ji-hye,2019,32,MBC,Broadcast
Extraordinary You,7.9, Lee Jae-wook,3.2, Romance,Kim Sang-hyeop, Song Ha-young,2019,32,MBC,Broadcast
Extraordinary You,7.9, Lee Jae-wook,3.2, Comedy,Kim Sang-hyeop,In Ji-hye,2019,32,MBC,Broadcast
Extraordinary You,7.9, Lee Jae-wook,3.2, Comedy,Kim Sang-hyeop, Song Ha-young,2019,32,MBC,Broadcast
Extraordinary You,7.9, Lee Na-eun,3.2,Fantasy,Kim Sang-hyeop,In Ji-hye,2019,32,MBC,Broadcast
Extraordinary You,7.9, Lee Na-eun,3.2,Fantasy,Kim Sang-hyeop, Song Ha-young,2019,32,MBC,Broadcast
Extraordinary You,7.9, Lee Na-eun,3.2, Romance,Kim Sang-hyeop,In Ji-hye,2019,32,MBC,Broadcast
Extraordinary You,7.9, Lee Na-eun,3.2, Romance,Kim Sang-hyeop, Song Ha-young,2019,32,MBC,Broadcast
Extraordinary You,7.9, Lee Na-eun,3.2, Comedy,Kim Sang-hyeop,In Ji-hye,2019,32,MBC,Broadcast
Extraordinary You,7.9, Lee Na-eun,3.2, Comedy,Kim Sang-hyeop, Song Ha-young,2019,32,MBC,Broadcast
Extraordinary You,7.9, Jung Gun-joo,3.2,Fantasy,Kim Sang-hyeop,In Ji-hye,2019,32,MBC,Broadcast
Extraordinary You,7.9, Jung Gun-joo,3.2,Fantasy,Kim Sang-hyeop, Song Ha-young,2019,32,MBC,Broadcast
Extraordinary You,7.9, Jung Gun-joo,3.2, Romance,Kim Sang-hyeop,In Ji-hye,2019,32,MBC,Broadcast
Extraordinary You,7.9, Jung Gun-joo,3.2, Romance,Kim Sang-hyeop, Song Ha-young,2019,32,MBC,Broadcast
Extraordinary You,7.9, Jung Gun-joo,3.2, Comedy,Kim Sang-hyeop,In Ji-hye,2019,32,MBC,Broadcast
Extraordinary You,7.9, Jung Gun-joo,3.2, Comedy,Kim Sang-hyeop, Song Ha-young,2019,32,MBC,Broadcast
Extraordinary You,7.9, Kim Young-dae,3.2,Fantasy,Kim Sang-hyeop,In Ji-hye,2019,32,MBC,Broadcast
Extraordinary You,7.9, Kim Young-dae,3.2,Fantasy,Kim Sang-hyeop, Song Ha-young,2019,32,MBC,Broadcast
Extraordinary You,7.9, Kim Young-dae,3.2, Romance,Kim Sang-hyeop,In Ji-hye,2019,32,MBC,Broadcast
Extraordinary You,7.9, Kim Young-dae,3.2, Romance,Kim Sang-hyeop, Song Ha-young,2019,32,MBC,Broadcast
Extraordinary You,7.9, Kim Young-dae,3.2, Comedy,Kim Sang-hyeop,In Ji-hye,2019,32,MBC,Broadcast
Extraordinary You,7.9, Kim Young-dae,3.2, Comedy,Kim Sang-hyeop, Song Ha-young,2019,32,MBC,Broadcast
Extraordinary You,7.9, Lee Tae-ri ,3.2,Fantasy,Kim Sang-hyeop,In Ji-hye,2019,32,MBC,Broadcast
Extraordinary You,7.9, Lee Tae-ri ,3.2,Fantasy,Kim Sang-hyeop, Song Ha-young,2019,32,MBC,Broadcast
Extraordinary You,7.9, Lee Tae-ri ,3.2, Romance,Kim Sang-hyeop,In Ji-hye,2019,32,MBC,Broadcast
Extraordinary You,7.9, Lee Tae-ri ,3.2, Romance,Kim Sang-hyeop, Song Ha-young,2019,32,MBC,Broadcast
Extraordinary You,7.9, Lee Tae-ri ,3.2, Comedy,Kim Sang-hyeop,In Ji-hye,2019,32,MBC,Broadcast
Extraordinary You,7.9, Lee Tae-ri ,3.2, Comedy,Kim Sang-hyeop, Song Ha-young,2019,32,MBC,Broadcast
W:Two Worlds Apart,8.1,Lee Jong-suk,12.87,Fantasy,Jung Dae-yoon,Song Jae-jung,2016,16,MBC,Broadcast
W:Two Worlds Apart,8.1,Lee Jong-suk,12.87, Romance,Jung Dae-yoon,Song Jae-jung,2016,16,MBC,Broadcast
W:Two Worlds Apart,8.1,Lee Jong-suk,12.87, Comedy,Jung Dae-yoon,Song Jae-jung,2016,16,MBC,Broadcast
W:Two Worlds Apart,8.1,Lee Jong-suk,12.87, Thriller,Jung Dae-yoon,Song Jae-jung,2016,16,MBC,Broadcast
W:Two Worlds Apart,8.1,Lee Jong-suk,12.87, Action,Jung Dae-yoon,Song Jae-jung,2016,16,MBC,Broadcast
W:Two Worlds Apart,8.1, Han Hyo-joo,12.87,Fantasy,Jung Dae-yoon,Song Jae-jung,2016,16,MBC,Broadcast
W:Two Worlds Apart,8.1, Han Hyo-joo,12.87, Romance,Jung Dae-yoon,Song Jae-jung,2016,16,MBC,Broadcast
W:Two Worlds Apart,8.1, Han Hyo-joo,12.87, Comedy,Jung Dae-yoon,Song Jae-jung,2016,16,MBC,Broadcast
W:Two Worlds Apart,8.1, Han Hyo-joo,12.87, Thriller,Jung Dae-yoon,Song Jae-jung,2016,16,MBC,Broadcast
W:Two Worlds Apart,8.1, Han Hyo-joo,12.87, Action,Jung Dae-yoon,Song Jae-jung,2016,16,MBC,Broadcast
Strong Woman: Do Bong soo,8.2,Park Bo-young,7.6,Fantasy,Lee Hyung-min,Baek Mi-kyung,2017,17,JTBC,Cable
Strong Woman: Do Bong soo,8.2,Park Bo-young,7.6, Thriller,Lee Hyung-min,Baek Mi-kyung,2017,17,JTBC,Cable
Strong Woman: Do Bong soo,8.2,Park Bo-young,7.6, Action,Lee Hyung-min,Baek Mi-kyung,2017,17,JTBC,Cable
Strong Woman: Do Bong soo,8.2,Park Bo-young,7.6, Romance,Lee Hyung-min,Baek Mi-kyung,2017,17,JTBC,Cable
Strong Woman: Do Bong soo,8.2,Park Bo-young,7.6, Comedy,Lee Hyung-min,Baek Mi-kyung,2017,17,JTBC,Cable
Strong Woman: Do Bong soo,8.2, Park Hyung-sik,7.6,Fantasy,Lee Hyung-min,Baek Mi-kyung,2017,17,JTBC,Cable
Strong Woman: Do Bong soo,8.2, Park Hyung-sik,7.6, Thriller,Lee Hyung-min,Baek Mi-kyung,2017,17,JTBC,Cable
Strong Woman: Do Bong soo,8.2, Park Hyung-sik,7.6, Action,Lee Hyung-min,Baek Mi-kyung,2017,17,JTBC,Cable
Strong Woman: Do Bong soo,8.2, Park Hyung-sik,7.6, Romance,Lee Hyung-min,Baek Mi-kyung,2017,17,JTBC,Cable
Strong Woman: Do Bong soo,8.2, Park Hyung-sik,7.6, Comedy,Lee Hyung-min,Baek Mi-kyung,2017,17,JTBC,Cable
Strong Woman: Do Bong soo,8.2, Ji soo,7.6,Fantasy,Lee Hyung-min,Baek Mi-kyung,2017,17,JTBC,Cable
Strong Woman: Do Bong soo,8.2, Ji soo,7.6, Thriller,Lee Hyung-min,Baek Mi-kyung,2017,17,JTBC,Cable
Strong Woman: Do Bong soo,8.2, Ji soo,7.6, Action,Lee Hyung-min,Baek Mi-kyung,2017,17,JTBC,Cable
Strong Woman: Do Bong soo,8.2, Ji soo,7.6, Romance,Lee Hyung-min,Baek Mi-kyung,2017,17,JTBC,Cable
Strong Woman: Do Bong soo,8.2, Ji soo,7.6, Comedy,Lee Hyung-min,Baek Mi-kyung,2017,17,JTBC,Cable
I am not a robot,8,Yoo Seung-ho,3.6,Romance,Jung Dae-yoon,Kim Sun-mi,2017,16,MBC,Broadcast
I am not a robot,8,Yoo Seung-ho,3.6,Romance,Jung Dae-yoon, Lee Seok-joon,2017,16,MBC,Broadcast
I am not a robot,8,Yoo Seung-ho,3.6, Comedy,Jung Dae-yoon,Kim Sun-mi,2017,16,MBC,Broadcast
I am not a robot,8,Yoo Seung-ho,3.6, Comedy,Jung Dae-yoon, Lee Seok-joon,2017,16,MBC,Broadcast
I am not a robot,8,Yoo Seung-ho,3.6,Science fiction,Jung Dae-yoon,Kim Sun-mi,2017,16,MBC,Broadcast
I am not a robot,8,Yoo Seung-ho,3.6,Science fiction,Jung Dae-yoon, Lee Seok-joon,2017,16,MBC,Broadcast
I am not a robot,8, Chae Soo-bin,3.6,Romance,Jung Dae-yoon,Kim Sun-mi,2017,16,MBC,Broadcast
I am not a robot,8, Chae Soo-bin,3.6,Romance,Jung Dae-yoon, Lee Seok-joon,2017,16,MBC,Broadcast
I am not a robot,8, Chae Soo-bin,3.6, Comedy,Jung Dae-yoon,Kim Sun-mi,2017,16,MBC,Broadcast
I am not a robot,8, Chae Soo-bin,3.6, Comedy,Jung Dae-yoon, Lee Seok-joon,2017,16,MBC,Broadcast
I am not a robot,8, Chae Soo-bin,3.6,Science fiction,Jung Dae-yoon,Kim Sun-mi,2017,16,MBC,Broadcast
I am not a robot,8, Chae Soo-bin,3.6,Science fiction,Jung Dae-yoon, Lee Seok-joon,2017,16,MBC,Broadcast
I am not a robot,8, Um Ki-joon,3.6,Romance,Jung Dae-yoon,Kim Sun-mi,2017,16,MBC,Broadcast
I am not a robot,8, Um Ki-joon,3.6,Romance,Jung Dae-yoon, Lee Seok-joon,2017,16,MBC,Broadcast
I am not a robot,8, Um Ki-joon,3.6, Comedy,Jung Dae-yoon,Kim Sun-mi,2017,16,MBC,Broadcast
I am not a robot,8, Um Ki-joon,3.6, Comedy,Jung Dae-yoon, Lee Seok-joon,2017,16,MBC,Broadcast
I am not a robot,8, Um Ki-joon,3.6,Science fiction,Jung Dae-yoon,Kim Sun-mi,2017,16,MBC,Broadcast
I am not a robot,8, Um Ki-joon,3.6,Science fiction,Jung Dae-yoon, Lee Seok-joon,2017,16,MBC,Broadcast
While you were Sleeping,8.4,Lee Jong-suk,7.7,Romance,Oh Choong-hwan,Park Hye-ryun,2017,16,SBS,Broadcast
While you were Sleeping,8.4,Lee Jong-suk,7.7, Fantasy,Oh Choong-hwan,Park Hye-ryun,2017,16,SBS,Broadcast
While you were Sleeping,8.4,Lee Jong-suk,7.7, Thriller,Oh Choong-hwan,Park Hye-ryun,2017,16,SBS,Broadcast
While you were Sleeping,8.4,Lee Jong-suk,7.7, Comedy,Oh Choong-hwan,Park Hye-ryun,2017,16,SBS,Broadcast
While you were Sleeping,8.4,Lee Jong-suk,7.7, Legal,Oh Choong-hwan,Park Hye-ryun,2017,16,SBS,Broadcast
While you were Sleeping,8.4, Bae Suzy,7.7,Romance,Oh Choong-hwan,Park Hye-ryun,2017,16,SBS,Broadcast
While you were Sleeping,8.4, Bae Suzy,7.7, Fantasy,Oh Choong-hwan,Park Hye-ryun,2017,16,SBS,Broadcast
While you were Sleeping,8.4, Bae Suzy,7.7, Thriller,Oh Choong-hwan,Park Hye-ryun,2017,16,SBS,Broadcast
While you were Sleeping,8.4, Bae Suzy,7.7, Comedy,Oh Choong-hwan,Park Hye-ryun,2017,16,SBS,Broadcast
While you were Sleeping,8.4, Bae Suzy,7.7, Legal,Oh Choong-hwan,Park Hye-ryun,2017,16,SBS,Broadcast
While you were Sleeping,8.4, Jung Hae-in,7.7,Romance,Oh Choong-hwan,Park Hye-ryun,2017,16,SBS,Broadcast
While you were Sleeping,8.4, Jung Hae-in,7.7, Fantasy,Oh Choong-hwan,Park Hye-ryun,2017,16,SBS,Broadcast
While you were Sleeping,8.4, Jung Hae-in,7.7, Thriller,Oh Choong-hwan,Park Hye-ryun,2017,16,SBS,Broadcast
While you were Sleeping,8.4, Jung Hae-in,7.7, Comedy,Oh Choong-hwan,Park Hye-ryun,2017,16,SBS,Broadcast
While you were Sleeping,8.4, Jung Hae-in,7.7, Legal,Oh Choong-hwan,Park Hye-ryun,2017,16,SBS,Broadcast
While you were Sleeping,8.4, Lee Sang-yeob,7.7,Romance,Oh Choong-hwan,Park Hye-ryun,2017,16,SBS,Broadcast
While you were Sleeping,8.4, Lee Sang-yeob,7.7, Fantasy,Oh Choong-hwan,Park Hye-ryun,2017,16,SBS,Broadcast
While you were Sleeping,8.4, Lee Sang-yeob,7.7, Thriller,Oh Choong-hwan,Park Hye-ryun,2017,16,SBS,Broadcast
While you were Sleeping,8.4, Lee Sang-yeob,7.7, Comedy,Oh Choong-hwan,Park Hye-ryun,2017,16,SBS,Broadcast
While you were Sleeping,8.4, Lee Sang-yeob,7.7, Legal,Oh Choong-hwan,Park Hye-ryun,2017,16,SBS,Broadcast
While you were Sleeping,8.4, Ko Sung-hee,7.7,Romance,Oh Choong-hwan,Park Hye-ryun,2017,16,SBS,Broadcast
While you were Sleeping,8.4, Ko Sung-hee,7.7, Fantasy,Oh Choong-hwan,Park Hye-ryun,2017,16,SBS,Broadcast
While you were Sleeping,8.4, Ko Sung-hee,7.7, Thriller,Oh Choong-hwan,Park Hye-ryun,2017,16,SBS,Broadcast
While you were Sleeping,8.4, Ko Sung-hee,7.7, Comedy,Oh Choong-hwan,Park Hye-ryun,2017,16,SBS,Broadcast
While you were Sleeping,8.4, Ko Sung-hee,7.7, Legal,Oh Choong-hwan,Park Hye-ryun,2017,16,SBS,Broadcast
Start Up,8.1,Bae Suzy,4.62,Workplace,Oh Choong-hwan,Park Hye-ryun,2020,16,TvN,Broadcast
Start Up,8.1,Bae Suzy,4.62,Drama,Oh Choong-hwan,Park Hye-ryun,2020,16,TvN,Broadcast
Start Up,8.1,Bae Suzy,4.62, Romance,Oh Choong-hwan,Park Hye-ryun,2020,16,TvN,Broadcast
Start Up,8.1, Nam Joo-hyuk,4.62,Workplace,Oh Choong-hwan,Park Hye-ryun,2020,16,TvN,Broadcast
Start Up,8.1, Nam Joo-hyuk,4.62,Drama,Oh Choong-hwan,Park Hye-ryun,2020,16,TvN,Broadcast
Start Up,8.1, Nam Joo-hyuk,4.62, Romance,Oh Choong-hwan,Park Hye-ryun,2020,16,TvN,Broadcast
Start Up,8.1, Kim Seon-ho,4.62,Workplace,Oh Choong-hwan,Park Hye-ryun,2020,16,TvN,Broadcast
Start Up,8.1, Kim Seon-ho,4.62,Drama,Oh Choong-hwan,Park Hye-ryun,2020,16,TvN,Broadcast
Start Up,8.1, Kim Seon-ho,4.62, Romance,Oh Choong-hwan,Park Hye-ryun,2020,16,TvN,Broadcast
Start Up,8.1, Kang Han-na,4.62,Workplace,Oh Choong-hwan,Park Hye-ryun,2020,16,TvN,Broadcast
Start Up,8.1, Kang Han-na,4.62,Drama,Oh Choong-hwan,Park Hye-ryun,2020,16,TvN,Broadcast
Start Up,8.1, Kang Han-na,4.62, Romance,Oh Choong-hwan,Park Hye-ryun,2020,16,TvN,Broadcast
It’s okay to not be okay,8.8,Kim Soo-hyun,5.42,Romance,Park Shin-woo,Jo Yong,2020,16,TvN,Broadcast
It’s okay to not be okay,8.8,Kim Soo-hyun,5.42, Drama,Park Shin-woo,Jo Yong,2020,16,TvN,Broadcast
It’s okay to not be okay,8.8, Seo Yea-ji,5.42,Romance,Park Shin-woo,Jo Yong,2020,16,TvN,Broadcast
It’s okay to not be okay,8.8, Seo Yea-ji,5.42, Drama,Park Shin-woo,Jo Yong,2020,16,TvN,Broadcast
It’s okay to not be okay,8.8, Oh Jung-se,5.42,Romance,Park Shin-woo,Jo Yong,2020,16,TvN,Broadcast
It’s okay to not be okay,8.8, Oh Jung-se,5.42, Drama,Park Shin-woo,Jo Yong,2020,16,TvN,Broadcast
It’s okay to not be okay,8.8, Park Gyu-young,5.42,Romance,Park Shin-woo,Jo Yong,2020,16,TvN,Broadcast
It’s okay to not be okay,8.8, Park Gyu-young,5.42, Drama,Park Shin-woo,Jo Yong,2020,16,TvN,Broadcast
A love so beautiful,7.4,Kim Yo-han,6,Romance,Seo Min-jung,Choi Yoo-young,2020,24,KakaoTV,Streaming
A love so beautiful,7.4,Kim Yo-han,6,Romance,Seo Min-jung, Hang Yoo-yeon,2020,24,KakaoTV,Streaming
A love so beautiful,7.4,Kim Yo-han,6, Comedy,Seo Min-jung,Choi Yoo-young,2020,24,KakaoTV,Streaming
A love so beautiful,7.4,Kim Yo-han,6, Comedy,Seo Min-jung, Hang Yoo-yeon,2020,24,KakaoTV,Streaming
A love so beautiful,7.4,Kim Yo-han,6, Coming-of-age,Seo Min-jung,Choi Yoo-young,2020,24,KakaoTV,Streaming
A love so beautiful,7.4,Kim Yo-han,6, Coming-of-age,Seo Min-jung, Hang Yoo-yeon,2020,24,KakaoTV,Streaming
A love so beautiful,7.4, So Joo-yeon,6,Romance,Seo Min-jung,Choi Yoo-young,2020,24,KakaoTV,Streaming
A love so beautiful,7.4, So Joo-yeon,6,Romance,Seo Min-jung, Hang Yoo-yeon,2020,24,KakaoTV,Streaming
A love so beautiful,7.4, So Joo-yeon,6, Comedy,Seo Min-jung,Choi Yoo-young,2020,24,KakaoTV,Streaming
A love so beautiful,7.4, So Joo-yeon,6, Comedy,Seo Min-jung, Hang Yoo-yeon,2020,24,KakaoTV,Streaming
A love so beautiful,7.4, So Joo-yeon,6, Coming-of-age,Seo Min-jung,Choi Yoo-young,2020,24,KakaoTV,Streaming
A love so beautiful,7.4, So Joo-yeon,6, Coming-of-age,Seo Min-jung, Hang Yoo-yeon,2020,24,KakaoTV,Streaming
A love so beautiful,7.4, Yeo Hoe-hyun,6,Romance,Seo Min-jung,Choi Yoo-young,2020,24,KakaoTV,Streaming
A love so beautiful,7.4, Yeo Hoe-hyun,6,Romance,Seo Min-jung, Hang Yoo-yeon,2020,24,KakaoTV,Streaming
A love so beautiful,7.4, Yeo Hoe-hyun,6, Comedy,Seo Min-jung,Choi Yoo-young,2020,24,KakaoTV,Streaming
A love so beautiful,7.4, Yeo Hoe-hyun,6, Comedy,Seo Min-jung, Hang Yoo-yeon,2020,24,KakaoTV,Streaming
A love so beautiful,7.4, Yeo Hoe-hyun,6, Coming-of-age,Seo Min-jung,Choi Yoo-young,2020,24,KakaoTV,Streaming
A love so beautiful,7.4, Yeo Hoe-hyun,6, Coming-of-age,Seo Min-jung, Hang Yoo-yeon,2020,24,KakaoTV,Streaming
A love so beautiful,7.4, Jo Hye-joo,6,Romance,Seo Min-jung,Choi Yoo-young,2020,24,KakaoTV,Streaming
A love so beautiful,7.4, Jo Hye-joo,6,Romance,Seo Min-jung, Hang Yoo-yeon,2020,24,KakaoTV,Streaming
A love so beautiful,7.4, Jo Hye-joo,6, Comedy,Seo Min-jung,Choi Yoo-young,2020,24,KakaoTV,Streaming
A love so beautiful,7.4, Jo Hye-joo,6, Comedy,Seo Min-jung, Hang Yoo-yeon,2020,24,KakaoTV,Streaming
A love so beautiful,7.4, Jo Hye-joo,6, Coming-of-age,Seo Min-jung,Choi Yoo-young,2020,24,KakaoTV,Streaming
A love so beautiful,7.4, Jo Hye-joo,6, Coming-of-age,Seo Min-jung, Hang Yoo-yeon,2020,24,KakaoTV,Streaming
A love so beautiful,7.4, Jeong Jin-hwan,6,Romance,Seo Min-jung,Choi Yoo-young,2020,24,KakaoTV,Streaming
A love so beautiful,7.4, Jeong Jin-hwan,6,Romance,Seo Min-jung, Hang Yoo-yeon,2020,24,KakaoTV,Streaming
A love so beautiful,7.4, Jeong Jin-hwan,6, Comedy,Seo Min-jung,Choi Yoo-young,2020,24,KakaoTV,Streaming
A love so beautiful,7.4, Jeong Jin-hwan,6, Comedy,Seo Min-jung, Hang Yoo-yeon,2020,24,KakaoTV,Streaming
A love so beautiful,7.4, Jeong Jin-hwan,6, Coming-of-age,Seo Min-jung,Choi Yoo-young,2020,24,KakaoTV,Streaming
A love so beautiful,7.4, Jeong Jin-hwan,6, Coming-of-age,Seo Min-jung, Hang Yoo-yeon,2020,24,KakaoTV,Streaming
My love from the star,8.2,Jun Ji-hyun,28.1,Romance,Jang Tae-yoo,Park Ji-eun,2013,22,SBS,Broadcast
My love from the star,8.2,Jun Ji-hyun,28.1, Comedy,Jang Tae-yoo,Park Ji-eun,2013,22,SBS,Broadcast
My love from the star,8.2,Jun Ji-hyun,28.1, Fantasy,Jang Tae-yoo,Park Ji-eun,2013,22,SBS,Broadcast
My love from the star,8.2, Kim Soo-hyun,28.1,Romance,Jang Tae-yoo,Park Ji-eun,2013,22,SBS,Broadcast
My love from the star,8.2, Kim Soo-hyun,28.1, Comedy,Jang Tae-yoo,Park Ji-eun,2013,22,SBS,Broadcast
My love from the star,8.2, Kim Soo-hyun,28.1, Fantasy,Jang Tae-yoo,Park Ji-eun,2013,22,SBS,Broadcast
My love from the star,8.2, Park Hae-jin,28.1,Romance,Jang Tae-yoo,Park Ji-eun,2013,22,SBS,Broadcast
My love from the star,8.2, Park Hae-jin,28.1, Comedy,Jang Tae-yoo,Park Ji-eun,2013,22,SBS,Broadcast
My love from the star,8.2, Park Hae-jin,28.1, Fantasy,Jang Tae-yoo,Park Ji-eun,2013,22,SBS,Broadcast
My love from the star,8.2, Yoo In-na,28.1,Romance,Jang Tae-yoo,Park Ji-eun,2013,22,SBS,Broadcast
My love from the star,8.2, Yoo In-na,28.1, Comedy,Jang Tae-yoo,Park Ji-eun,2013,22,SBS,Broadcast
My love from the star,8.2, Yoo In-na,28.1, Fantasy,Jang Tae-yoo,Park Ji-eun,2013,22,SBS,Broadcast
My love from the star,8.2, Shin Sung-rok,28.1,Romance,Jang Tae-yoo,Park Ji-eun,2013,22,SBS,Broadcast
My love from the star,8.2, Shin Sung-rok,28.1, Comedy,Jang Tae-yoo,Park Ji-eun,2013,22,SBS,Broadcast
My love from the star,8.2, Shin Sung-rok,28.1, Fantasy,Jang Tae-yoo,Park Ji-eun,2013,22,SBS,Broadcast
My love from the star,8.2, Ahn Jae-hyun,28.1,Romance,Jang Tae-yoo,Park Ji-eun,2013,22,SBS,Broadcast
My love from the star,8.2, Ahn Jae-hyun,28.1, Comedy,Jang Tae-yoo,Park Ji-eun,2013,22,SBS,Broadcast
My love from the star,8.2, Ahn Jae-hyun,28.1, Fantasy,Jang Tae-yoo,Park Ji-eun,2013,22,SBS,Broadcast
Her Private Life,7.7,Park Min-young,2.66,Romance,Hong Jong-chan,Kim Hye-young,2019,16,TvN,Broadcast
Her Private Life,7.7,Park Min-young,2.66, Comedy,Hong Jong-chan,Kim Hye-young,2019,16,TvN,Broadcast
Her Private Life,7.7,Park Min-young,2.66, Workplace,Hong Jong-chan,Kim Hye-young,2019,16,TvN,Broadcast
Her Private Life,7.7, Kim Jae-wook,2.66,Romance,Hong Jong-chan,Kim Hye-young,2019,16,TvN,Broadcast
Her Private Life,7.7, Kim Jae-wook,2.66, Comedy,Hong Jong-chan,Kim Hye-young,2019,16,TvN,Broadcast
Her Private Life,7.7, Kim Jae-wook,2.66, Workplace,Hong Jong-chan,Kim Hye-young,2019,16,TvN,Broadcast
Her Private Life,7.7, Ahn Bo-hyun,2.66,Romance,Hong Jong-chan,Kim Hye-young,2019,16,TvN,Broadcast
Her Private Life,7.7, Ahn Bo-hyun,2.66, Comedy,Hong Jong-chan,Kim Hye-young,2019,16,TvN,Broadcast
Her Private Life,7.7, Ahn Bo-hyun,2.66, Workplace,Hong Jong-chan,Kim Hye-young,2019,16,TvN,Broadcast
What’s wrong with secretary Kim,8.1,Park Seo-joon,7.44,Workplace,Park Joon-hwa,Jung Eun-young,2018,16,TvN,Broadcast
What’s wrong with secretary Kim,8.1,Park Seo-joon,7.44, Romance,Park Joon-hwa,Jung Eun-young,2018,16,TvN,Broadcast
What’s wrong with secretary Kim,8.1,Park Seo-joon,7.44, Comedy,Park Joon-hwa,Jung Eun-young,2018,16,TvN,Broadcast
What’s wrong with secretary Kim,8.1, Park Min-young,7.44,Workplace,Park Joon-hwa,Jung Eun-young,2018,16,TvN,Broadcast
What’s wrong with secretary Kim,8.1, Park Min-young,7.44, Romance,Park Joon-hwa,Jung Eun-young,2018,16,TvN,Broadcast
What’s wrong with secretary Kim,8.1, Park Min-young,7.44, Comedy,Park Joon-hwa,Jung Eun-young,2018,16,TvN,Broadcast
Descendants of the sun,8.3,Song Joong-Ki,26.5,Romance,Lee Eung-bok,Kim Eun-sook,2016,19,KBS,Broadcast
Descendants of the sun,8.3,Song Joong-Ki,26.5,Romance,Lee Eung-bok, Kim Won-seok,2016,19,KBS,Broadcast
Descendants of the sun,8.3,Song Joong-Ki,26.5,Romance, Baek Sang-hoon,Kim Eun-sook,2016,19,KBS,Broadcast
Descendants of the sun,8.3,Song Joong-Ki,26.5,Romance, Baek Sang-hoon, Kim Won-seok,2016,19,KBS,Broadcast
Descendants of the sun,8.3,Song Joong-Ki,26.5, Action,Lee Eung-bok,Kim Eun-sook,2016,19,KBS,Broadcast
Descendants of the sun,8.3,Song Joong-Ki,26.5, Action,Lee Eung-bok, Kim Won-seok,2016,19,KBS,Broadcast
Descendants of the sun,8.3,Song Joong-Ki,26.5, Action, Baek Sang-hoon,Kim Eun-sook,2016,19,KBS,Broadcast
Descendants of the sun,8.3,Song Joong-Ki,26.5, Action, Baek Sang-hoon, Kim Won-seok,2016,19,KBS,Broadcast
Descendants of the sun,8.3, Song Hye-kyo,26.5,Romance,Lee Eung-bok,Kim Eun-sook,2016,19,KBS,Broadcast
Descendants of the sun,8.3, Song Hye-kyo,26.5,Romance,Lee Eung-bok, Kim Won-seok,2016,19,KBS,Broadcast
Descendants of the sun,8.3, Song Hye-kyo,26.5,Romance, Baek Sang-hoon,Kim Eun-sook,2016,19,KBS,Broadcast
Descendants of the sun,8.3, Song Hye-kyo,26.5,Romance, Baek Sang-hoon, Kim Won-seok,2016,19,KBS,Broadcast
Descendants of the sun,8.3, Song Hye-kyo,26.5, Action,Lee Eung-bok,Kim Eun-sook,2016,19,KBS,Broadcast
Descendants of the sun,8.3, Song Hye-kyo,26.5, Action,Lee Eung-bok, Kim Won-seok,2016,19,KBS,Broadcast
Descendants of the sun,8.3, Song Hye-kyo,26.5, Action, Baek Sang-hoon,Kim Eun-sook,2016,19,KBS,Broadcast
Descendants of the sun,8.3, Song Hye-kyo,26.5, Action, Baek Sang-hoon, Kim Won-seok,2016,19,KBS,Broadcast
Descendants of the sun,8.3, Kim Ji-won,26.5,Romance,Lee Eung-bok,Kim Eun-sook,2016,19,KBS,Broadcast
Descendants of the sun,8.3, Kim Ji-won,26.5,Romance,Lee Eung-bok, Kim Won-seok,2016,19,KBS,Broadcast
Descendants of the sun,8.3, Kim Ji-won,26.5,Romance, Baek Sang-hoon,Kim Eun-sook,2016,19,KBS,Broadcast
Descendants of the sun,8.3, Kim Ji-won,26.5,Romance, Baek Sang-hoon, Kim Won-seok,2016,19,KBS,Broadcast
Descendants of the sun,8.3, Kim Ji-won,26.5, Action,Lee Eung-bok,Kim Eun-sook,2016,19,KBS,Broadcast
Descendants of the sun,8.3, Kim Ji-won,26.5, Action,Lee Eung-bok, Kim Won-seok,2016,19,KBS,Broadcast
Descendants of the sun,8.3, Kim Ji-won,26.5, Action, Baek Sang-hoon,Kim Eun-sook,2016,19,KBS,Broadcast
Descendants of the sun,8.3, Kim Ji-won,26.5, Action, Baek Sang-hoon, Kim Won-seok,2016,19,KBS,Broadcast
Descendants of the sun,8.3, Jin Goo,26.5,Romance,Lee Eung-bok,Kim Eun-sook,2016,19,KBS,Broadcast
Descendants of the sun,8.3, Jin Goo,26.5,Romance,Lee Eung-bok, Kim Won-seok,2016,19,KBS,Broadcast
